code,year,sex,age_group,population
E12000001,2038,female,25-29,85389
E12000001,2039,female,25-29,85218
E12000001,2040,female,25-29,84750
E12000001,2041,female,25-29,84259
E12000001,2042,female,25-29,83475
E12000001,2043,female,25-29,82686
E12000001,2044,female,25-29,82075
E12000001,2045,female,25-29,81238
E12000001,2046,female,25-29,79915
E12000001,2047,female,25-29,78913
E12000001,2022,female,30-34,88753
E12000001,2023,female,30-34,89770
E12000001,2024,female,30-34,91073
E12000001,2025,female,30-34,91225
E12000001,2026,female,30-34,90472
E12000001,2027,female,30-34,89846
E12000001,2028,female,30-34,89139
E12000001,2029,female,30-34,88203
E12000001,2030,female,30-34,86847
E12000001,2031,female,30-34,85624
E12000001,2032,female,30-34,84014
E12000001,2033,female,30-34,83284
E12000001,2034,female,30-34,83128
E12000001,2035,female,30-34,83589
E12000001,2036,female,30-34,84477
E12000001,2037,female,30-34,85564
E12000001,2038,female,30-34,87087
E12000001,2039,female,30-34,88006
E12000001,2040,female,30-34,89160
E12000001,2041,female,30-34,90393
E12000001,2042,female,30-34,91429
E12000001,2043,female,30-34,91386
E12000001,2044,female,30-34,91218
E12000001,2045,female,30-34,90759
E12000001,2046,female,30-34,90260
E12000001,2047,female,30-34,89452
E12000001,2022,female,35-39,87146
E12000001,2023,female,35-39,89857
E12000001,2024,female,35-39,91873
E12000001,2025,female,35-39,92909
E12000001,2026,female,35-39,93864
E12000001,2027,female,35-39,94909
E12000001,2028,female,35-39,94919
E12000001,2029,female,35-39,95431
E12000001,2030,female,35-39,95474
E12000001,2031,female,35-39,94781
E12000001,2032,female,35-39,94270
E12000001,2033,female,35-39,93689
E12000001,2034,female,35-39,92833
E12000001,2035,female,35-39,91558
E12000001,2036,female,35-39,90405
E12000001,2037,female,35-39,88842
E12000001,2038,female,35-39,88115
E12000001,2039,female,35-39,87968
E12000001,2040,female,35-39,88429
E12000001,2041,female,35-39,89302
E12000001,2042,female,35-39,90392
E12000001,2043,female,35-39,91932
E12000001,2044,female,35-39,92870
E12000001,2045,female,35-39,94036
E12000001,2046,female,35-39,95292
E12000001,2047,female,35-39,96344
E12000001,2022,female,40-44,81733
E12000001,2023,female,40-44,84714
E12000001,2024,female,40-44,86036
E12000001,2025,female,40-44,87290
E12000001,2026,female,40-44,88794
E12000001,2027,female,40-44,90611
E12000001,2028,female,40-44,92761
E12000001,2029,female,40-44,94384
E12000001,2030,female,40-44,95408
E12000001,2031,female,40-44,96441
E12000001,2032,female,40-44,97536
E12000001,2033,female,40-44,97578
E12000001,2034,female,40-44,98082
E12000001,2035,female,40-44,98099
E12000001,2036,female,40-44,97398
E12000001,2037,female,40-44,96902
E12000001,2038,female,40-44,96357
E12000001,2039,female,40-44,95540
E12000001,2040,female,40-44,94316
E12000001,2041,female,40-44,93205
E12000001,2042,female,40-44,91677
E12000001,2043,female,40-44,90956
E12000001,2044,female,40-44,90820
E12000001,2045,female,40-44,91285
E12000001,2046,female,40-44,92151
E12000001,2047,female,40-44,93243
E12000001,2022,female,45-49,76639
E12000001,2023,female,45-49,75169
E12000001,2024,female,45-49,76234
E12000001,2025,female,45-49,78431
E12000001,2026,female,45-49,80586
E12000001,2027,female,45-49,83631
E12000001,2028,female,45-49,86302
E12000001,2029,female,45-49,87387
E12000001,2030,female,45-49,88614
E12000001,2031,female,45-49,90134
E12000001,2032,female,45-49,91990
E12000001,2033,female,45-49,94166
E12000001,2034,female,45-49,95823
E12000001,2035,female,45-49,96878
E12000001,2036,female,45-49,97939
E12000001,2037,female,45-49,99035
E12000001,2038,female,45-49,99080
E12000001,2039,female,45-49,99575
E12000001,2040,female,45-49,99580
E12000001,2041,female,45-49,98878
E12000001,2042,female,45-49,98397
E12000001,2043,female,45-49,97880
E12000001,2044,female,45-49,97091
E12000001,2045,female,45-49,95909
E12000001,2046,female,45-49,94833
E12000001,2047,female,45-49,93334
E12000001,2022,female,50-54,92536
E12000001,2023,female,50-54,90351
E12000001,2024,female,50-54,87838
E12000001,2025,female,50-54,85060
E12000001,2026,female,50-54,81525
E12000001,2027,female,50-54,77981
E12000001,2028,female,50-54,76338
E12000001,2029,female,50-54,77271
E12000001,2030,female,50-54,79455
E12000001,2031,female,50-54,81652
E12000001,2032,female,50-54,84705
E12000001,2033,female,50-54,87397
E12000001,2034,female,50-54,88499
E12000001,2035,female,50-54,89729
E12000001,2036,female,50-54,91248
E12000001,2037,female,50-54,93118
E12000001,2038,female,50-54,95308
E12000001,2039,female,50-54,96998
E12000001,2040,female,50-54,98088
E12000001,2041,female,50-54,99182
E12000001,2042,female,50-54,100288
E12000001,2043,female,50-54,100343
E12000001,2044,female,50-54,100838
E12000001,2045,female,50-54,100835
E12000001,2046,female,50-54,100138
E12000001,2047,female,50-54,99674
E12000001,2022,female,55-59,98316
E12000001,2023,female,55-59,97719
E12000001,2024,female,55-59,96663
E12000001,2025,female,55-59,95183
E12000001,2026,female,55-59,94690
E12000001,2027,female,55-59,93423
E12000001,2028,female,55-59,91172
E12000001,2029,female,55-59,88583
E12000001,2030,female,55-59,85842
E12000001,2031,female,55-59,82354
E12000001,2032,female,55-59,78884
E12000001,2033,female,55-59,77272
E12000001,2034,female,55-59,78220
E12000001,2035,female,55-59,80416
E12000001,2036,female,55-59,82645
E12000001,2037,female,55-59,85697
E12000001,2038,female,55-59,88403
E12000001,2039,female,55-59,89526
E12000001,2040,female,55-59,90765
E12000001,2041,female,55-59,92294
E12000001,2042,female,55-59,94185
E12000001,2043,female,55-59,96399
E12000001,2044,female,55-59,98127
E12000001,2045,female,55-59,99261
E12000001,2046,female,55-59,100394
E12000001,2047,female,55-59,101516
E12000001,2022,female,60-64,92327
E12000001,2023,female,60-64,94123
E12000001,2024,female,60-64,95566
E12000001,2025,female,60-64,97178
E12000001,2026,female,60-64,98096
E12000001,2027,female,60-64,98122
E12000001,2028,female,60-64,97518
E12000001,2029,female,60-64,96486
E12000001,2030,female,60-64,95059
E12000001,2031,female,60-64,94622
E12000001,2032,female,60-64,93409
E12000001,2033,female,60-64,91227
E12000001,2034,female,60-64,88674
E12000001,2035,female,60-64,85996
E12000001,2036,female,60-64,82571
E12000001,2037,female,60-64,79192
E12000001,2038,female,60-64,77628
E12000001,2039,female,60-64,78602
E12000001,2040,female,60-64,80810
E12000001,2041,female,60-64,83069
E12000001,2042,female,60-64,86109
E12000001,2043,female,60-64,88816
E12000001,2044,female,60-64,89957
E12000001,2045,female,60-64,91213
E12000001,2046,female,60-64,92752
E12000001,2047,female,60-64,94666
E12000001,2022,female,65-69,79464
E12000001,2023,female,65-69,81465
E12000001,2024,female,65-69,83808
E12000001,2025,female,65-69,85950
E12000001,2026,female,65-69,87964
E12000001,2027,female,65-69,90155
E12000001,2028,female,65-69,91959
E12000001,2029,female,65-69,93430
E12000001,2030,female,65-69,95084
E12000001,2031,female,65-69,96046
E12000001,2032,female,65-69,96148
E12000001,2033,female,65-69,95624
E12000001,2034,female,65-69,94688
E12000001,2035,female,65-69,93344
E12000001,2036,female,65-69,92974
E12000001,2037,female,65-69,91832
E12000001,2038,female,65-69,89747
E12000001,2039,female,65-69,87274
E12000001,2040,female,65-69,84702
E12000001,2041,female,65-69,81406
E12000001,2042,female,65-69,78174
E12000001,2043,female,65-69,76696
E12000001,2044,female,65-69,77705
E12000001,2045,female,65-69,79919
E12000001,2046,female,65-69,82191
E12000001,2047,female,65-69,85185
E12000001,2022,female,70-74,74078
E12000001,2023,female,70-74,72641
E12000001,2024,female,70-74,72236
E12000001,2025,female,70-74,72213
E12000001,2026,female,70-74,73241
E12000001,2027,female,70-74,74850
E12000001,2028,female,70-74,76813
E12000001,2029,female,70-74,79076
E12000001,2030,female,70-74,81199
E12000001,2031,female,70-74,83216
E12000001,2032,female,70-74,85408
E12000001,2033,female,70-74,87229
E12000001,2034,female,70-74,88735
E12000001,2035,female,70-74,90390
E12000001,2036,female,70-74,91368
E12000001,2037,female,70-74,91531
E12000001,2038,female,70-74,91102
E12000001,2039,female,70-74,90292
E12000001,2040,female,70-74,89077
E12000001,2041,female,70-74,88805
E12000001,2042,female,70-74,87773
E12000001,2043,female,70-74,85846
E12000001,2044,female,70-74,83520
E12000001,2045,female,70-74,81125
E12000001,2046,female,70-74,78044
E12000001,2047,female,70-74,75045
E12000001,2022,female,75-79,60965
E12000001,2023,female,75-79,64713
E12000001,2024,female,75-79,66738
E12000001,2025,female,75-79,68252
E12000001,2026,female,75-79,69054
E12000001,2027,female,75-79,66216
E12000001,2028,female,75-79,65081
E12000001,2029,female,75-79,64829
E12000001,2030,female,75-79,64893
E12000001,2031,female,75-79,65920
E12000001,2032,female,75-79,67488
E12000001,2033,female,75-79,69382
E12000001,2034,female,75-79,71538
E12000001,2035,female,75-79,73572
E12000001,2036,female,75-79,75514
E12000001,2037,female,75-79,77629
E12000001,2038,female,75-79,79412
E12000001,2039,female,75-79,80904
E12000001,2040,female,75-79,82504
E12000001,2041,female,75-79,83466
E12000001,2042,female,75-79,83692
E12000001,2043,female,75-79,83386
E12000001,2044,female,75-79,82740
E12000001,2045,female,75-79,81711
E12000001,2046,female,75-79,81575
E12000001,2047,female,75-79,80711
E12000001,2022,female,80-84,40886
E12000001,2023,female,80-84,40842
E12000001,2024,female,80-84,41854
E12000001,2025,female,80-84,43067
E12000001,2026,female,80-84,45066
E12000001,2027,female,80-84,50254
E12000001,2028,female,80-84,53503
E12000001,2029,female,80-84,55241
E12000001,2030,female,80-84,56530
E12000001,2031,female,80-84,57155
E12000001,2032,female,80-84,54877
E12000001,2033,female,80-84,54114
E12000001,2034,female,80-84,54051
E12000001,2035,female,80-84,54221
E12000001,2036,female,80-84,55215
E12000001,2037,female,80-84,56674
E12000001,2038,female,80-84,58418
E12000001,2039,female,80-84,60370
E12000001,2040,female,80-84,62212
E12000001,2041,female,80-84,63985
E12000001,2042,female,80-84,65919
E12000001,2043,female,80-84,67582
E12000001,2044,female,80-84,68990
E12000001,2045,female,80-84,70465
E12000001,2046,female,80-84,71373
E12000001,2047,female,80-84,71667
E12000001,2022,female,85-89,27223
E12000001,2023,female,85-89,27817
E12000001,2024,female,85-89,28360
E12000001,2025,female,85-89,28494
E12000001,2026,female,85-89,28193
E12000001,2027,female,85-89,27992
E12000001,2028,female,85-89,28276
E12000001,2029,female,85-89,29266
E12000001,2030,female,85-89,30352
E12000001,2031,female,85-89,31945
E12000001,2032,female,85-89,35999
E12000001,2033,female,85-89,38405
E12000001,2034,female,85-89,39659
E12000001,2035,female,85-89,40562
E12000001,2036,female,85-89,40960
E12000001,2037,female,85-89,39437
E12000001,2038,female,85-89,39096
E12000001,2039,female,85-89,39225
E12000001,2040,female,85-89,39496
E12000001,2041,female,85-89,40392
E12000001,2042,female,85-89,41627
E12000001,2043,female,85-89,43092
E12000001,2044,female,85-89,44694
E12000001,2045,female,85-89,46193
E12000001,2046,female,85-89,47658
E12000001,2047,female,85-89,49267
E12000001,2022,female,90+,16045
E12000001,2023,female,90+,15857
E12000001,2024,female,90+,15813
E12000001,2025,female,90+,16159
E12000001,2026,female,90+,16497
E12000001,2027,female,90+,17067
E12000001,2028,female,90+,17640
E12000001,2029,female,90+,18066
E12000001,2030,female,90+,18450
E12000001,2031,female,90+,18494
E12000001,2032,female,90+,18782
E12000001,2033,female,90+,19384
E12000001,2034,female,90+,20298
E12000001,2035,female,90+,21190
E12000001,2036,female,90+,22135
E12000001,2037,female,90+,24756
E12000001,2038,female,90+,26316
E12000001,2039,female,90+,27288
E12000001,2040,female,90+,28011
E12000001,2041,female,90+,28446
E12000001,2042,female,90+,28774
E12000001,2043,female,90+,29221
E12000001,2044,female,90+,29649
E12000001,2045,female,90+,30057
E12000001,2046,female,90+,30748
E12000001,2047,female,90+,31634
E12000002,2022,female,0-4,198987
E12000002,2023,female,0-4,197112
E12000002,2024,female,0-4,194489
E12000002,2025,female,0-4,191752
E12000002,2026,female,0-4,190005
E12000002,2027,female,0-4,187823
E12000002,2028,female,0-4,187848
E12000002,2029,female,0-4,187968
E12000002,2030,female,0-4,188029
E12000002,2031,female,0-4,188142
E12000002,2032,female,0-4,188367
E12000002,2033,female,0-4,188737
E12000002,2034,female,0-4,189203
E12000002,2035,female,0-4,189773
E12000002,2036,female,0-4,190449
E12000002,2037,female,0-4,191238
E12000002,2038,female,0-4,192130
E12000002,2039,female,0-4,193092
E12000002,2040,female,0-4,194092
E12000002,2041,female,0-4,195092
E12000002,2042,female,0-4,196051
E12000002,2043,female,0-4,196904
E12000002,2044,female,0-4,197586
E12000002,2045,female,0-4,198070
E12000002,2046,female,0-4,198349
E12000002,2047,female,0-4,198417
E12000002,2022,female,5-9,217498
E12000002,2023,female,5-9,216445
E12000002,2024,female,5-9,215758
E12000002,2025,female,5-9,213990
E12000002,2026,female,5-9,210270
E12000002,2027,female,5-9,207918
E12000002,2028,female,5-9,204488
E12000002,2029,female,5-9,200835
E12000002,2030,female,5-9,198027
E12000002,2031,female,5-9,196423
E12000002,2032,female,5-9,194376
E12000002,2033,female,5-9,194481
E12000002,2034,female,5-9,194608
E12000002,2035,female,5-9,194650
E12000002,2036,female,5-9,194746
E12000002,2037,female,5-9,194958
E12000002,2038,female,5-9,195316
E12000002,2039,female,5-9,195772
E12000002,2040,female,5-9,196336
E12000002,2041,female,5-9,197010
E12000002,2042,female,5-9,197799
E12000002,2043,female,5-9,198694
E12000002,2044,female,5-9,199661
E12000002,2045,female,5-9,200668
E12000002,2046,female,5-9,201677
E12000002,2047,female,5-9,202647
E12000002,2022,female,10-14,226265
E12000002,2023,female,10-14,227559
E12000002,2024,female,10-14,228404
E12000002,2025,female,10-14,227952
E12000002,2026,female,10-14,226808
E12000002,2027,female,10-14,224503
E12000002,2028,female,10-14,222248
E12000002,2029,female,10-14,220666
E12000002,2030,female,10-14,218796
E12000002,2031,female,10-14,215152
E12000002,2032,female,10-14,212896
E12000002,2033,female,10-14,209505
E12000002,2034,female,10-14,205863
E12000002,2035,female,10-14,203036
E12000002,2036,female,10-14,201420
E12000002,2037,female,10-14,199360
E12000002,2038,female,10-14,199454
E12000002,2039,female,10-14,199570
E12000002,2040,female,10-14,199598
E12000002,2041,female,10-14,199679
E12000002,2042,female,10-14,199880
E12000002,2043,female,10-14,200230
E12000002,2044,female,10-14,200679
E12000002,2045,female,10-14,201236
E12000002,2046,female,10-14,201905
E12000002,2047,female,10-14,202692
E12000002,2022,female,15-19,216082
E12000002,2023,female,15-19,221034
E12000002,2024,female,15-19,225074
E12000002,2025,female,15-19,228165
E12000002,2026,female,15-19,232085
E12000002,2027,female,15-19,235668
E12000002,2028,female,15-19,236002
E12000002,2029,female,15-19,236217
E12000002,2030,female,15-19,235544
E12000002,2031,female,15-19,234534
E12000002,2032,female,15-19,232185
E12000002,2033,female,15-19,229838
E12000002,2034,female,15-19,228301
E12000002,2035,female,15-19,226351
E12000002,2036,female,15-19,222730
E12000002,2037,female,15-19,220445
E12000002,2038,female,15-19,216821
E12000002,2039,female,15-19,213221
E12000002,2040,female,15-19,210352
E12000002,2041,female,15-19,208711
E12000002,2042,female,15-19,206634
E12000002,2043,female,15-19,206661
E12000002,2044,female,15-19,206769
E12000002,2045,female,15-19,206770
E12000002,2046,female,15-19,206815
E12000002,2047,female,15-19,206985
E12000002,2022,female,20-24,230347
E12000002,2023,female,20-24,236968
E12000002,2024,female,20-24,240272
E12000002,2025,female,20-24,241780
E12000002,2026,female,20-24,243019
E12000002,2027,female,20-24,244187
E12000002,2028,female,20-24,247787
E12000002,2029,female,20-24,250723
E12000002,2030,female,20-24,254061
E12000002,2031,female,20-24,258213
E12000002,2032,female,20-24,261857
E12000002,2033,female,20-24,262105
E12000002,2034,female,20-24,261904
E12000002,2035,female,20-24,260935
E12000002,2036,female,20-24,259592
E12000002,2037,female,20-24,257064
E12000002,2038,female,20-24,254650
E12000002,2039,female,20-24,252887
E12000002,2040,female,20-24,250720
E12000002,2041,female,20-24,246799
E12000002,2042,female,20-24,244206
E12000002,2043,female,20-24,240370
E12000002,2044,female,20-24,236692
E12000002,2045,female,20-24,233751
E12000002,2046,female,20-24,232090
E12000002,2047,female,20-24,229962
E12000002,2022,female,25-29,242930
E12000002,2023,female,25-29,247148
E12000002,2024,female,25-29,251209
E12000002,2025,female,25-29,250846
E12000002,2026,female,25-29,249921
E12000002,2027,female,25-29,247850
E12000002,2028,female,25-29,247324
E12000002,2029,female,25-29,247112
E12000002,2030,female,25-29,248812
E12000002,2031,female,25-29,250994
E12000002,2032,female,25-29,253276
E12000002,2033,female,25-29,257460
E12000002,2034,female,25-29,260427
E12000002,2035,female,25-29,263712
E12000002,2036,female,25-29,267727
E12000002,2037,female,25-29,271179
E12000002,2038,female,25-29,271339
E12000002,2039,female,25-29,270988
E12000002,2040,female,25-29,269965
E12000002,2041,female,25-29,268581
E12000002,2042,female,25-29,266017
E12000002,2043,female,25-29,263646
E12000002,2044,female,25-29,261799
E12000002,2045,female,25-29,259620
E12000002,2046,female,25-29,255716
E12000002,2047,female,25-29,253162
E12000002,2022,female,30-34,264895
E12000002,2023,female,30-34,267762
E12000002,2024,female,30-34,270631
E12000002,2025,female,30-34,270188
E12000002,2026,female,30-34,267442
E12000002,2027,female,30-34,266936
E12000002,2028,female,30-34,266254
E12000002,2029,female,30-34,266575
E12000002,2030,female,30-34,265809
E12000002,2031,female,30-34,265220
E12000002,2032,female,30-34,263495
E12000002,2033,female,30-34,263123
E12000002,2034,female,30-34,263025
E12000002,2035,female,30-34,264694
E12000002,2036,female,30-34,266864
E12000002,2037,female,30-34,269241
E12000002,2038,female,30-34,273491
E12000002,2039,female,30-34,276455
E12000002,2040,female,30-34,279746
E12000002,2041,female,30-34,283750
E12000002,2042,female,30-34,287172
E12000002,2043,female,30-34,287302
E12000002,2044,female,30-34,286889
E12000002,2045,female,30-34,285830
E12000002,2046,female,30-34,284415
E12000002,2047,female,30-34,281825
E12000002,2022,female,35-39,255665
E12000002,2023,female,35-39,263859
E12000002,2024,female,35-39,270642
E12000002,2025,female,35-39,274352
E12000002,2026,female,35-39,278350
E12000002,2027,female,35-39,281284
E12000002,2028,female,35-39,280959
E12000002,2029,female,35-39,281484
E12000002,2030,female,35-39,280788
E12000002,2031,female,35-39,278357
E12000002,2032,female,35-39,278152
E12000002,2033,female,35-39,277696
E12000002,2034,female,35-39,277943
E12000002,2035,female,35-39,277118
E12000002,2036,female,35-39,276452
E12000002,2037,female,35-39,274614
E12000002,2038,female,35-39,274136
E12000002,2039,female,35-39,274054
E12000002,2040,female,35-39,275710
E12000002,2041,female,35-39,277877
E12000002,2042,female,35-39,280312
E12000002,2043,female,35-39,284614
E12000002,2044,female,35-39,287585
E12000002,2045,female,35-39,290892
E12000002,2046,female,35-39,294903
E12000002,2047,female,35-39,298317
E12000002,2022,female,40-44,235723
E12000002,2023,female,40-44,244825
E12000002,2024,female,40-44,250091
E12000002,2025,female,40-44,254520
E12000002,2026,female,40-44,259522
E12000002,2027,female,40-44,264536
E12000002,2028,female,40-44,270908
E12000002,2029,female,40-44,276328
E12000002,2030,female,40-44,279958
E12000002,2031,female,40-44,284119
E12000002,2032,female,40-44,287230
E12000002,2033,female,40-44,287039
E12000002,2034,female,40-44,287612
E12000002,2035,female,40-44,286893
E12000002,2036,female,40-44,284477
E12000002,2037,female,40-44,284248
E12000002,2038,female,40-44,283796
E12000002,2039,female,40-44,283968
E12000002,2040,female,40-44,283115
E12000002,2041,female,40-44,282410
E12000002,2042,female,40-44,280515
E12000002,2043,female,40-44,279979
E12000002,2044,female,40-44,279916
E12000002,2045,female,40-44,281568
E12000002,2046,female,40-44,283734
E12000002,2047,female,40-44,286212
E12000002,2022,female,45-49,220939
E12000002,2023,female,45-49,217597
E12000002,2024,female,45-49,220070
E12000002,2025,female,45-49,225637
E12000002,2026,female,45-49,231884
E12000002,2027,female,45-49,239943
E12000002,2028,female,45-49,247896
E12000002,2029,female,45-49,252309
E12000002,2030,female,45-49,256599
E12000002,2031,female,45-49,261622
E12000002,2032,female,45-49,266764
E12000002,2033,female,45-49,273189
E12000002,2034,female,45-49,278616
E12000002,2035,female,45-49,282267
E12000002,2036,female,45-49,286416
E12000002,2037,female,45-49,289498
E12000002,2038,female,45-49,289319
E12000002,2039,female,45-49,289912
E12000002,2040,female,45-49,289194
E12000002,2041,female,45-49,286814
E12000002,2042,female,45-49,286585
E12000002,2043,female,45-49,286151
E12000002,2044,female,45-49,286283
E12000002,2045,female,45-49,285425
E12000002,2046,female,45-49,284701
E12000002,2047,female,45-49,282786
E12000002,2022,female,50-54,256690
E12000002,2023,female,50-54,252502
E12000002,2024,female,50-54,245560
E12000002,2025,female,50-54,238963
E12000002,2026,female,50-54,230098
E12000002,2027,female,50-54,222071
E12000002,2028,female,50-54,218173
E12000002,2029,female,50-54,220222
E12000002,2030,female,50-54,225753
E12000002,2031,female,50-54,232064
E12000002,2032,female,50-54,240117
E12000002,2033,female,50-54,248008
E12000002,2034,female,50-54,252352
E12000002,2035,female,50-54,256576
E12000002,2036,female,50-54,261518
E12000002,2037,female,50-54,266652
E12000002,2038,female,50-54,273042
E12000002,2039,female,50-54,278444
E12000002,2040,female,50-54,282108
E12000002,2041,female,50-54,286243
E12000002,2042,female,50-54,289302
E12000002,2043,female,50-54,289149
E12000002,2044,female,50-54,289771
E12000002,2045,female,50-54,289068
E12000002,2046,female,50-54,286742
E12000002,2047,female,50-54,286533
E12000002,2022,female,55-59,260411
E12000002,2023,female,55-59,260206
E12000002,2024,female,55-59,259684
E12000002,2025,female,55-59,256880
E12000002,2026,female,55-59,256380
E12000002,2027,female,55-59,254126
E12000002,2028,female,55-59,249609
E12000002,2029,female,55-59,242537
E12000002,2030,female,55-59,236104
E12000002,2031,female,55-59,227518
E12000002,2032,female,55-59,219796
E12000002,2033,female,55-59,216083
E12000002,2034,female,55-59,218210
E12000002,2035,female,55-59,223726
E12000002,2036,female,55-59,230003
E12000002,2037,female,55-59,237932
E12000002,2038,female,55-59,245679
E12000002,2039,female,55-59,249927
E12000002,2040,female,55-59,254079
E12000002,2041,female,55-59,258937
E12000002,2042,female,55-59,264047
E12000002,2043,female,55-59,270378
E12000002,2044,female,55-59,275732
E12000002,2045,female,55-59,279392
E12000002,2046,female,55-59,283503
E12000002,2047,female,55-59,286533
E12000002,2022,female,60-64,233490
E12000002,2023,female,60-64,240134
E12000002,2024,female,60-64,246406
E12000002,2025,female,60-64,251884
E12000002,2026,female,60-64,254654
E12000002,2027,female,60-64,254767
E12000002,2028,female,60-64,254349
E12000002,2029,female,60-64,253674
E12000002,2030,female,60-64,250997
E12000002,2031,female,60-64,250628
E12000002,2032,female,60-64,248504
E12000002,2033,female,60-64,244177
E12000002,2034,female,60-64,237366
E12000002,2035,female,60-64,231181
E12000002,2036,female,60-64,222897
E12000002,2037,female,60-64,215488
E12000002,2038,female,60-64,211976
E12000002,2039,female,60-64,214180
E12000002,2040,female,60-64,219664
E12000002,2041,female,60-64,225873
E12000002,2042,female,60-64,233642
E12000002,2043,female,60-64,241212
E12000002,2044,female,60-64,245356
E12000002,2045,female,60-64,249437
E12000002,2046,female,60-64,254204
E12000002,2047,female,60-64,259267
E12000002,2022,female,65-69,196197
E12000002,2023,female,65-69,200068
E12000002,2024,female,65-69,204888
E12000002,2025,female,65-69,210922
E12000002,2026,female,65-69,217349
E12000002,2027,female,65-69,224420
E12000002,2028,female,65-69,230786
E12000002,2029,female,65-69,236817
E12000002,2030,female,65-69,242196
E12000002,2031,female,65-69,244994
E12000002,2032,female,65-69,245258
E12000002,2033,female,65-69,244970
E12000002,2034,female,65-69,244410
E12000002,2035,female,65-69,241934
E12000002,2036,female,65-69,241689
E12000002,2037,female,65-69,239708
E12000002,2038,female,65-69,235613
E12000002,2039,female,65-69,229149
E12000002,2040,female,65-69,223299
E12000002,2041,female,65-69,215437
E12000002,2042,female,65-69,208441
E12000002,2043,female,65-69,205194
E12000002,2044,female,65-69,207483
E12000002,2045,female,65-69,212910
E12000002,2046,female,65-69,219006
E12000002,2047,female,65-69,226550
E12000002,2022,female,70-74,187248
E12000002,2023,female,70-74,181837
E12000002,2024,female,70-74,179977
E12000002,2025,female,70-74,178747
E12000002,2026,female,70-74,179721
E12000002,2027,female,70-74,183361
E12000002,2028,female,70-74,187130
E12000002,2029,female,70-74,191751
E12000002,2030,female,70-74,197622
E12000002,2031,female,70-74,203889
E12000002,2032,female,70-74,210773
E12000002,2033,female,70-74,216951
E12000002,2034,female,70-74,222804
E12000002,2035,female,70-74,228022
E12000002,2036,female,70-74,230789
E12000002,2037,female,70-74,231189
E12000002,2038,female,70-74,231048
E12000002,2039,female,70-74,230660
E12000002,2040,female,70-74,228469
E12000002,2041,female,70-74,228402
E12000002,2042,female,70-74,226646
E12000002,2043,female,70-74,222879
E12000002,2044,female,70-74,216885
E12000002,2045,female,70-74,211485
E12000002,2046,female,70-74,204196
E12000002,2047,female,70-74,197755
E12000002,2022,female,75-79,160376
E12000002,2023,female,75-79,167984
E12000002,2024,female,75-79,171170
E12000002,2025,female,75-79,174022
E12000002,2026,female,75-79,175458
E12000002,2027,female,75-79,166610
E12000002,2028,female,75-79,162150
E12000002,2029,female,75-79,160736
E12000002,2030,female,75-79,159873
E12000002,2031,female,75-79,161030
E12000002,2032,female,75-79,164573
E12000002,2033,female,75-79,168247
E12000002,2034,female,75-79,172679
E12000002,2035,female,75-79,178235
E12000002,2036,female,75-79,184162
E12000002,2037,female,75-79,190672
E12000002,2038,female,75-79,196498
E12000002,2039,female,75-79,202029
E12000002,2040,female,75-79,206960
E12000002,2041,female,75-79,209642
E12000002,2042,female,75-79,210206
E12000002,2043,female,75-79,210268
E12000002,2044,female,75-79,210122
E12000002,2045,female,75-79,208335
E12000002,2046,female,75-79,208519
E12000002,2047,female,75-79,207086
E12000002,2022,female,80-84,107658
E12000002,2023,female,80-84,109321
E12000002,2024,female,80-84,112548
E12000002,2025,female,80-84,115558
E12000002,2026,female,80-84,119666
E12000002,2027,female,80-84,131711
E12000002,2028,female,80-84,138399
E12000002,2029,female,80-84,141221
E12000002,2030,female,80-84,143675
E12000002,2031,female,80-84,144799
E12000002,2032,female,80-84,137708
E12000002,2033,female,80-84,134460
E12000002,2034,female,80-84,133644
E12000002,2035,female,80-84,133235
E12000002,2036,female,80-84,134557
E12000002,2037,female,80-84,137861
E12000002,2038,female,80-84,141294
E12000002,2039,female,80-84,145360
E12000002,2040,female,80-84,150358
E12000002,2041,female,80-84,155680
E12000002,2042,female,80-84,161546
E12000002,2043,female,80-84,166771
E12000002,2044,female,80-84,171743
E12000002,2045,female,80-84,176188
E12000002,2046,female,80-84,178685
E12000002,2047,female,80-84,179427
E12000002,2022,female,85-89,69041
E12000002,2023,female,85-89,70811
E12000002,2024,female,85-89,72308
E12000002,2025,female,85-89,73082
E12000002,2026,female,85-89,72797
E12000002,2027,female,85-89,73521
E12000002,2028,female,85-89,75438
E12000002,2029,female,85-89,78365
E12000002,2030,female,85-89,80998
E12000002,2031,female,85-89,84279
E12000002,2032,female,85-89,93788
E12000002,2033,female,85-89,98848
E12000002,2034,female,85-89,100944
E12000002,2035,female,85-89,102671
E12000002,2036,female,85-89,103312
E12000002,2037,female,85-89,98567
E12000002,2038,female,85-89,96766
E12000002,2039,female,85-89,96607
E12000002,2040,female,85-89,96699
E12000002,2041,female,85-89,98098
E12000002,2042,female,85-89,100923
E12000002,2043,female,85-89,103864
E12000002,2044,female,85-89,107256
E12000002,2045,female,85-89,111303
E12000002,2046,female,85-89,115621
E12000002,2047,female,85-89,120418
E12000002,2022,female,90+,42244
E12000002,2023,female,90+,41468
E12000002,2024,female,90+,41501
E12000002,2025,female,90+,42036
E12000002,2026,female,90+,43092
E12000002,2027,female,90+,44275
E12000002,2028,female,90+,45704
E12000002,2029,female,90+,46980
