code,year,sex,age_group,population
E38000150,2039,male,0-4,12698
E38000150,2040,male,0-4,12749
E38000150,2041,male,0-4,12803
E38000150,2042,male,0-4,12856
E38000150,2043,male,0-4,12903
E38000150,2044,male,0-4,12940
E38000150,2045,male,0-4,12966
E38000150,2046,male,0-4,12979
E38000150,2047,male,0-4,12979
E38000150,2022,male,5-9,15555
E38000150,2023,male,5-9,15459
E38000150,2024,male,5-9,15322
E38000150,2025,male,5-9,15206
E38000150,2026,male,5-9,14998
E38000150,2027,male,5-9,14804
E38000150,2028,male,5-9,14534
E38000150,2029,male,5-9,14279
E38000150,2030,male,5-9,13985
E38000150,2031,male,5-9,13735
E38000150,2032,male,5-9,13596
E38000150,2033,male,5-9,13576
E38000150,2034,male,5-9,13566
E38000150,2035,male,5-9,13547
E38000150,2036,male,5-9,13529
E38000150,2037,male,5-9,13519
E38000150,2038,male,5-9,13514
E38000150,2039,male,5-9,13516
E38000150,2040,male,5-9,13528
E38000150,2041,male,5-9,13551
E38000150,2042,male,5-9,13587
E38000150,2043,male,5-9,13634
E38000150,2044,male,5-9,13689
E38000150,2045,male,5-9,13750
E38000150,2046,male,5-9,13813
E38000150,2047,male,5-9,13876
E38000150,2022,male,10-14,16943
E38000150,2023,male,10-14,16892
E38000150,2024,male,10-14,16902
E38000150,2025,male,10-14,16836
E38000150,2026,male,10-14,16771
E38000150,2027,male,10-14,16559
E38000150,2028,male,10-14,16378
E38000150,2029,male,10-14,16198
E38000150,2030,male,10-14,16068
E38000150,2031,male,10-14,15848
E38000150,2032,male,10-14,15662
E38000150,2033,male,10-14,15387
E38000150,2034,male,10-14,15124
E38000150,2035,male,10-14,14834
E38000150,2036,male,10-14,14596
E38000150,2037,male,10-14,14454
E38000150,2038,male,10-14,14440
E38000150,2039,male,10-14,14435
E38000150,2040,male,10-14,14419
E38000150,2041,male,10-14,14405
E38000150,2042,male,10-14,14400
E38000150,2043,male,10-14,14399
E38000150,2044,male,10-14,14405
E38000150,2045,male,10-14,14422
E38000150,2046,male,10-14,14450
E38000150,2047,male,10-14,14490
E38000150,2022,male,15-19,16041
E38000150,2023,male,15-19,16253
E38000150,2024,male,15-19,16438
E38000150,2025,male,15-19,16587
E38000150,2026,male,15-19,16747
E38000150,2027,male,15-19,16795
E38000150,2028,male,15-19,16700
E38000150,2029,male,15-19,16645
E38000150,2030,male,15-19,16560
E38000150,2031,male,15-19,16494
E38000150,2032,male,15-19,16293
E38000150,2033,male,15-19,16114
E38000150,2034,male,15-19,15939
E38000150,2035,male,15-19,15797
E38000150,2036,male,15-19,15601
E38000150,2037,male,15-19,15422
E38000150,2038,male,15-19,15142
E38000150,2039,male,15-19,14870
E38000150,2040,male,15-19,14610
E38000150,2041,male,15-19,14420
E38000150,2042,male,15-19,14311
E38000150,2043,male,15-19,14309
E38000150,2044,male,15-19,14305
E38000150,2045,male,15-19,14294
E38000150,2046,male,15-19,14285
E38000150,2047,male,15-19,14283
E38000150,2022,male,20-24,13128
E38000150,2023,male,20-24,13141
E38000150,2024,male,20-24,13110
E38000150,2025,male,20-24,13052
E38000150,2026,male,20-24,13145
E38000150,2027,male,20-24,13218
E38000150,2028,male,20-24,13336
E38000150,2029,male,20-24,13423
E38000150,2030,male,20-24,13551
E38000150,2031,male,20-24,13732
E38000150,2032,male,20-24,13842
E38000150,2033,male,20-24,13811
E38000150,2034,male,20-24,13802
E38000150,2035,male,20-24,13753
E38000150,2036,male,20-24,13684
E38000150,2037,male,20-24,13502
E38000150,2038,male,20-24,13360
E38000150,2039,male,20-24,13255
E38000150,2040,male,20-24,13156
E38000150,2041,male,20-24,12971
E38000150,2042,male,20-24,12826
E38000150,2043,male,20-24,12616
E38000150,2044,male,20-24,12422
E38000150,2045,male,20-24,12248
E38000150,2046,male,20-24,12123
E38000150,2047,male,20-24,12014
E38000150,2022,male,25-29,14986
E38000150,2023,male,25-29,15143
E38000150,2024,male,25-29,15108
E38000150,2025,male,25-29,15182
E38000150,2026,male,25-29,15121
E38000150,2027,male,25-29,14998
E38000150,2028,male,25-29,14984
E38000150,2029,male,25-29,15002
E38000150,2030,male,25-29,15066
E38000150,2031,male,25-29,15236
E38000150,2032,male,25-29,15400
E38000150,2033,male,25-29,15592
E38000150,2034,male,25-29,15722
E38000150,2035,male,25-29,15884
E38000150,2036,male,25-29,16105
E38000150,2037,male,25-29,16259
E38000150,2038,male,25-29,16239
E38000150,2039,male,25-29,16200
E38000150,2040,male,25-29,16121
E38000150,2041,male,25-29,16035
E38000150,2042,male,25-29,15839
E38000150,2043,male,25-29,15676
E38000150,2044,male,25-29,15553
E38000150,2045,male,25-29,15416
E38000150,2046,male,25-29,15184
E38000150,2047,male,25-29,15026
E38000150,2022,male,30-34,16351
E38000150,2023,male,30-34,16434
E38000150,2024,male,30-34,16582
E38000150,2025,male,30-34,16406
E38000150,2026,male,30-34,16303
E38000150,2027,male,30-34,16288
E38000150,2028,male,30-34,16319
E38000150,2029,male,30-34,16250
E38000150,2030,male,30-34,16333
E38000150,2031,male,30-34,16329
E38000150,2032,male,30-34,16255
E38000150,2033,male,30-34,16292
E38000150,2034,male,30-34,16348
E38000150,2035,male,30-34,16454
E38000150,2036,male,30-34,16644
E38000150,2037,male,30-34,16836
E38000150,2038,male,30-34,17048
E38000150,2039,male,30-34,17186
E38000150,2040,male,30-34,17361
E38000150,2041,male,30-34,17602
E38000150,2042,male,30-34,17776
E38000150,2043,male,30-34,17764
E38000150,2044,male,30-34,17723
E38000150,2045,male,30-34,17637
E38000150,2046,male,30-34,17541
E38000150,2047,male,30-34,17337
E38000150,2022,male,35-39,16105
E38000150,2023,male,35-39,16559
E38000150,2024,male,35-39,17147
E38000150,2025,male,35-39,17542
E38000150,2026,male,35-39,17714
E38000150,2027,male,35-39,17958
E38000150,2028,male,35-39,17945
E38000150,2029,male,35-39,18028
E38000150,2030,male,35-39,17905
E38000150,2031,male,35-39,17862
E38000150,2032,male,35-39,17907
E38000150,2033,male,35-39,17988
E38000150,2034,male,35-39,17974
E38000150,2035,male,35-39,18071
E38000150,2036,male,35-39,18085
E38000150,2037,male,35-39,18021
E38000150,2038,male,35-39,18079
E38000150,2039,male,35-39,18160
E38000150,2040,male,35-39,18299
E38000150,2041,male,35-39,18510
E38000150,2042,male,35-39,18728
E38000150,2043,male,35-39,18964
E38000150,2044,male,35-39,19114
E38000150,2045,male,35-39,19305
E38000150,2046,male,35-39,19568
E38000150,2047,male,35-39,19763
E38000150,2022,male,40-44,15392
E38000150,2023,male,40-44,16079
E38000150,2024,male,40-44,16342
E38000150,2025,male,40-44,16639
E38000150,2026,male,40-44,17005
E38000150,2027,male,40-44,17241
E38000150,2028,male,40-44,17612
E38000150,2029,male,40-44,18128
E38000150,2030,male,40-44,18523
E38000150,2031,male,40-44,18748
E38000150,2032,male,40-44,19023
E38000150,2033,male,40-44,19047
E38000150,2034,male,40-44,19155
E38000150,2035,male,40-44,19069
E38000150,2036,male,40-44,19050
E38000150,2037,male,40-44,19121
E38000150,2038,male,40-44,19227
E38000150,2039,male,40-44,19247
E38000150,2040,male,40-44,19354
E38000150,2041,male,40-44,19378
E38000150,2042,male,40-44,19322
E38000150,2043,male,40-44,19396
E38000150,2044,male,40-44,19498
E38000150,2045,male,40-44,19661
E38000150,2046,male,40-44,19886
E38000150,2047,male,40-44,20124
E38000150,2022,male,45-49,15855
E38000150,2023,male,45-49,15429
E38000150,2024,male,45-49,15379
E38000150,2025,male,45-49,15605
E38000150,2026,male,45-49,15956
E38000150,2027,male,45-49,16475
E38000150,2028,male,45-49,17079
E38000150,2029,male,45-49,17297
E38000150,2030,male,45-49,17576
E38000150,2031,male,45-49,17939
E38000150,2032,male,45-49,18205
E38000150,2033,male,45-49,18600
E38000150,2034,male,45-49,19118
E38000150,2035,male,45-49,19519
E38000150,2036,male,45-49,19774
E38000150,2037,male,45-49,20063
E38000150,2038,male,45-49,20107
E38000150,2039,male,45-49,20232
E38000150,2040,male,45-49,20174
E38000150,2041,male,45-49,20170
E38000150,2042,male,45-49,20260
E38000150,2043,male,45-49,20385
E38000150,2044,male,45-49,20431
E38000150,2045,male,45-49,20547
E38000150,2046,male,45-49,20579
E38000150,2047,male,45-49,20530
E38000150,2022,male,50-54,19906
E38000150,2023,male,50-54,19492
E38000150,2024,male,50-54,19004
E38000150,2025,male,50-54,18460
E38000150,2026,male,50-54,17629
E38000150,2027,male,50-54,16988
E38000150,2028,male,50-54,16524
E38000150,2029,male,50-54,16474
E38000150,2030,male,50-54,16726
E38000150,2031,male,50-54,17110
E38000150,2032,male,50-54,17647
E38000150,2033,male,50-54,18250
E38000150,2034,male,50-54,18469
E38000150,2035,male,50-54,18737
E38000150,2036,male,50-54,19091
E38000150,2037,male,50-54,19374
E38000150,2038,male,50-54,19789
E38000150,2039,male,50-54,20315
E38000150,2040,male,50-54,20726
E38000150,2041,male,50-54,21010
E38000150,2042,male,50-54,21314
E38000150,2043,male,50-54,21375
E38000150,2044,male,50-54,21518
E38000150,2045,male,50-54,21484
E38000150,2046,male,50-54,21492
E38000150,2047,male,50-54,21599
E38000150,2022,male,55-59,21395
E38000150,2023,male,55-59,21602
E38000150,2024,male,55-59,21555
E38000150,2025,male,55-59,21305
E38000150,2026,male,55-59,21225
E38000150,2027,male,55-59,20916
E38000150,2028,male,55-59,20487
E38000150,2029,male,55-59,19975
E38000150,2030,male,55-59,19443
E38000150,2031,male,55-59,18635
E38000150,2032,male,55-59,18008
E38000150,2033,male,55-59,17560
E38000150,2034,male,55-59,17542
E38000150,2035,male,55-59,17826
E38000150,2036,male,55-59,18237
E38000150,2037,male,55-59,18784
E38000150,2038,male,55-59,19384
E38000150,2039,male,55-59,19606
E38000150,2040,male,55-59,19866
E38000150,2041,male,55-59,20216
E38000150,2042,male,55-59,20516
E38000150,2043,male,55-59,20951
E38000150,2044,male,55-59,21488
E38000150,2045,male,55-59,21911
E38000150,2046,male,55-59,22224
E38000150,2047,male,55-59,22547
E38000150,2022,male,60-64,19599
E38000150,2023,male,60-64,20257
E38000150,2024,male,60-64,20972
E38000150,2025,male,60-64,21601
E38000150,2026,male,60-64,21999
E38000150,2027,male,60-64,22292
E38000150,2028,male,60-64,22459
E38000150,2029,male,60-64,22398
E38000150,2030,male,60-64,22151
E38000150,2031,male,60-64,22079
E38000150,2032,male,60-64,21789
E38000150,2033,male,60-64,21383
E38000150,2034,male,60-64,20879
E38000150,2035,male,60-64,20361
E38000150,2036,male,60-64,19577
E38000150,2037,male,60-64,18963
E38000150,2038,male,60-64,18534
E38000150,2039,male,60-64,18550
E38000150,2040,male,60-64,18864
E38000150,2041,male,60-64,19299
E38000150,2042,male,60-64,19857
E38000150,2043,male,60-64,20452
E38000150,2044,male,60-64,20676
E38000150,2045,male,60-64,20931
E38000150,2046,male,60-64,21276
E38000150,2047,male,60-64,21592
E38000150,2022,male,65-69,17553
E38000150,2023,male,65-69,17838
E38000150,2024,male,65-69,18279
E38000150,2025,male,65-69,18868
E38000150,2026,male,65-69,19523
E38000150,2027,male,65-69,20199
E38000150,2028,male,65-69,20852
E38000150,2029,male,65-69,21558
E38000150,2030,male,65-69,22193
E38000150,2031,male,65-69,22596
E38000150,2032,male,65-69,22889
E38000150,2033,male,65-69,23051
E38000150,2034,male,65-69,23001
E38000150,2035,male,65-69,22766
E38000150,2036,male,65-69,22702
E38000150,2037,male,65-69,22430
E38000150,2038,male,65-69,22047
E38000150,2039,male,65-69,21558
E38000150,2040,male,65-69,21060
E38000150,2041,male,65-69,20307
E38000150,2042,male,65-69,19711
E38000150,2043,male,65-69,19304
E38000150,2044,male,65-69,19349
E38000150,2045,male,65-69,19691
E38000150,2046,male,65-69,20147
E38000150,2047,male,65-69,20714
E38000150,2022,male,70-74,17789
E38000150,2023,male,70-74,17309
E38000150,2024,male,70-74,17079
E38000150,2025,male,70-74,16975
E38000150,2026,male,70-74,16909
E38000150,2027,male,70-74,17120
E38000150,2028,male,70-74,17430
E38000150,2029,male,70-74,17879
E38000150,2030,male,70-74,18465
E38000150,2031,male,70-74,19114
E38000150,2032,male,70-74,19792
E38000150,2033,male,70-74,20436
E38000150,2034,male,70-74,21121
E38000150,2035,male,70-74,21738
E38000150,2036,male,70-74,22135
E38000150,2037,male,70-74,22421
E38000150,2038,male,70-74,22576
E38000150,2039,male,70-74,22542
E38000150,2040,male,70-74,22331
E38000150,2041,male,70-74,22285
E38000150,2042,male,70-74,22043
E38000150,2043,male,70-74,21695
E38000150,2044,male,70-74,21238
E38000150,2045,male,70-74,20773
E38000150,2046,male,70-74,20077
E38000150,2047,male,70-74,19523
E38000150,2022,male,75-79,15067
E38000150,2023,male,75-79,15842
E38000150,2024,male,75-79,16318
E38000150,2025,male,75-79,16531
E38000150,2026,male,75-79,16728
E38000150,2027,male,75-79,16062
E38000150,2028,male,75-79,15643
E38000150,2029,male,75-79,15448
E38000150,2030,male,75-79,15367
E38000150,2031,male,75-79,15348
E38000150,2032,male,75-79,15575
E38000150,2033,male,75-79,15895
E38000150,2034,male,75-79,16334
E38000150,2035,male,75-79,16885
E38000150,2036,male,75-79,17496
E38000150,2037,male,75-79,18134
E38000150,2038,male,75-79,18738
E38000150,2039,male,75-79,19373
E38000150,2040,male,75-79,19948
E38000150,2041,male,75-79,20326
E38000150,2042,male,75-79,20602
E38000150,2043,male,75-79,20756
E38000150,2044,male,75-79,20750
E38000150,2045,male,75-79,20582
E38000150,2046,male,75-79,20563
E38000150,2047,male,75-79,20371
E38000150,2022,male,80-84,9056
E38000150,2023,male,80-84,9516
E38000150,2024,male,80-84,10008
E38000150,2025,male,80-84,10532
E38000150,2026,male,80-84,11287
E38000150,2027,male,80-84,12414
E38000150,2028,male,80-84,13125
E38000150,2029,male,80-84,13528
E38000150,2030,male,80-84,13693
E38000150,2031,male,80-84,13844
E38000150,2032,male,80-84,13333
E38000150,2033,male,80-84,12995
E38000150,2034,male,80-84,12849
E38000150,2035,male,80-84,12799
E38000150,2036,male,80-84,12824
E38000150,2037,male,80-84,13049
E38000150,2038,male,80-84,13355
E38000150,2039,male,80-84,13759
E38000150,2040,male,80-84,14245
E38000150,2041,male,80-84,14788
E38000150,2042,male,80-84,15352
E38000150,2043,male,80-84,15888
E38000150,2044,male,80-84,16449
E38000150,2045,male,80-84,16958
E38000150,2046,male,80-84,17304
E38000150,2047,male,80-84,17563
E38000150,2022,male,85-89,5114
E38000150,2023,male,85-89,5324
E38000150,2024,male,85-89,5550
E38000150,2025,male,85-89,5768
E38000150,2026,male,85-89,5758
E38000150,2027,male,85-89,5993
E38000150,2028,male,85-89,6362
E38000150,2029,male,85-89,6753
E38000150,2030,male,85-89,7161
E38000150,2031,male,85-89,7686
E38000150,2032,male,85-89,8529
E38000150,2033,male,85-89,9074
E38000150,2034,male,85-89,9363
E38000150,2035,male,85-89,9465
E38000150,2036,male,85-89,9550
E38000150,2037,male,85-89,9229
E38000150,2038,male,85-89,9024
E38000150,2039,male,85-89,8952
E38000150,2040,male,85-89,8946
E38000150,2041,male,85-89,9010
E38000150,2042,male,85-89,9211
E38000150,2043,male,85-89,9474
E38000150,2044,male,85-89,9805
E38000150,2045,male,85-89,10184
E38000150,2046,male,85-89,10610
E38000150,2047,male,85-89,11054
E38000150,2022,male,90+,2570
E38000150,2023,male,90+,2596
E38000150,2024,male,90+,2666
E38000150,2025,male,90+,2756
E38000150,2026,male,90+,2881
E38000150,2027,male,90+,3012
E38000150,2028,male,90+,3160
E38000150,2029,male,90+,3307
E38000150,2030,male,90+,3447
E38000150,2031,male,90+,3488
E38000150,2032,male,90+,3660
E38000150,2033,male,90+,3912
E38000150,2034,male,90+,4182
E38000150,2035,male,90+,4456
E38000150,2036,male,90+,4734
E38000150,2037,male,90+,5271
E38000150,2038,male,90+,5665
E38000150,2039,male,90+,5900
E38000150,2040,male,90+,6026
E38000150,2041,male,90+,6144
E38000150,2042,male,90+,6184
E38000150,2043,male,90+,6231
E38000150,2044,male,90+,6288
E38000150,2045,male,90+,6340
E38000150,2046,male,90+,6449
E38000150,2047,male,90+,6608
E38000222,2022,male,0-4,26722
E38000222,2023,male,0-4,26506
E38000222,2024,male,0-4,26276
E38000222,2025,male,0-4,26256
E38000222,2026,male,0-4,26325
E38000222,2027,male,0-4,26375
E38000222,2028,male,0-4,26641
E38000222,2029,male,0-4,26915
E38000222,2030,male,0-4,27176
E38000222,2031,male,0-4,27427
E38000222,2032,male,0-4,27694
E38000222,2033,male,0-4,27943
E38000222,2034,male,0-4,28196
E38000222,2035,male,0-4,28452
E38000222,2036,male,0-4,28709
E38000222,2037,male,0-4,28973
E38000222,2038,male,0-4,29240
E38000222,2039,male,0-4,29511
E38000222,2040,male,0-4,29783
E38000222,2041,male,0-4,30051
E38000222,2042,male,0-4,30310
E38000222,2043,male,0-4,30550
E38000222,2044,male,0-4,30761
E38000222,2045,male,0-4,30939
E38000222,2046,male,0-4,31079
E38000222,2047,male,0-4,31180
E38000222,2022,male,5-9,28467
E38000222,2023,male,5-9,28270
E38000222,2024,male,5-9,28248
E38000222,2025,male,5-9,27704
E38000222,2026,male,5-9,27097
E38000222,2027,male,5-9,26680
E38000222,2028,male,5-9,26206
E38000222,2029,male,5-9,25809
E38000222,2030,male,5-9,25766
E38000222,2031,male,5-9,25844
E38000222,2032,male,5-9,25901
E38000222,2033,male,5-9,26158
E38000222,2034,male,5-9,26407
E38000222,2035,male,5-9,26638
E38000222,2036,male,5-9,26861
E38000222,2037,male,5-9,27100
E38000222,2038,male,5-9,27323
E38000222,2039,male,5-9,27550
E38000222,2040,male,5-9,27782
E38000222,2041,male,5-9,28016
E38000222,2042,male,5-9,28258
E38000222,2043,male,5-9,28504
E38000222,2044,male,5-9,28754
E38000222,2045,male,5-9,29006
E38000222,2046,male,5-9,29255
E38000222,2047,male,5-9,29496
E38000222,2022,male,10-14,29161
E38000222,2023,male,10-14,29344
E38000222,2024,male,10-14,29470
E38000222,2025,male,10-14,29130
E38000222,2026,male,10-14,28923
E38000222,2027,male,10-14,28474
E38000222,2028,male,10-14,28078
E38000222,2029,male,10-14,27908
E38000222,2030,male,10-14,27386
E38000222,2031,male,10-14,26825
E38000222,2032,male,10-14,26455
E38000222,2033,male,10-14,26009
E38000222,2034,male,10-14,25627
E38000222,2035,male,10-14,25574
E38000222,2036,male,10-14,25638
E38000222,2037,male,10-14,25680
E38000222,2038,male,10-14,25919
E38000222,2039,male,10-14,26150
E38000222,2040,male,10-14,26363
E38000222,2041,male,10-14,26568
E38000222,2042,male,10-14,26789
E38000222,2043,male,10-14,26996
E38000222,2044,male,10-14,27207
E38000222,2045,male,10-14,27424
E38000222,2046,male,10-14,27644
E38000222,2047,male,10-14,27871
E38000222,2022,male,15-19,29486
E38000222,2023,male,15-19,30462
E38000222,2024,male,15-19,30955
E38000222,2025,male,15-19,31731
E38000222,2026,male,15-19,32318
E38000222,2027,male,15-19,32910
E38000222,2028,male,15-19,32929
E38000222,2029,male,15-19,32928
E38000222,2030,male,15-19,32676
E38000222,2031,male,15-19,32469
E38000222,2032,male,15-19,31970
E38000222,2033,male,15-19,31534
E38000222,2034,male,15-19,31353
E38000222,2035,male,15-19,30890
E38000222,2036,male,15-19,30267
E38000222,2037,male,15-19,29859
E38000222,2038,male,15-19,29386
E38000222,2039,male,15-19,28983
E38000222,2040,male,15-19,28855
E38000222,2041,male,15-19,28906
E38000222,2042,male,15-19,28809
E38000222,2043,male,15-19,29019
E38000222,2044,male,15-19,29242
E38000222,2045,male,15-19,29433
E38000222,2046,male,15-19,29616
E38000222,2047,male,15-19,29812
E38000222,2022,male,20-24,40139
E38000222,2023,male,20-24,42910
E38000222,2024,male,20-24,44631
E38000222,2025,male,20-24,45348
E38000222,2026,male,20-24,45906
E38000222,2027,male,20-24,46572
E38000222,2028,male,20-24,47263
E38000222,2029,male,20-24,47629
E38000222,2030,male,20-24,48457
E38000222,2031,male,20-24,49218
E38000222,2032,male,20-24,49876
E38000222,2033,male,20-24,49920
E38000222,2034,male,20-24,49765
E38000222,2035,male,20-24,49430
E38000222,2036,male,20-24,49089
E38000222,2037,male,20-24,48464
E38000222,2038,male,20-24,47940
E38000222,2039,male,20-24,47614
E38000222,2040,male,20-24,47013
E38000222,2041,male,20-24,46185
E38000222,2042,male,20-24,45677
E38000222,2043,male,20-24,44990
E38000222,2044,male,20-24,44388
E38000222,2045,male,20-24,44031
E38000222,2046,male,20-24,43876
E38000222,2047,male,20-24,43655
E38000222,2022,male,25-29,38171
E38000222,2023,male,25-29,40037
E38000222,2024,male,25-29,41848
E38000222,2025,male,25-29,43095
E38000222,2026,male,25-29,43930
E38000222,2027,male,25-29,44303
E38000222,2028,male,25-29,45163
E38000222,2029,male,25-29,45832
E38000222,2030,male,25-29,46499
E38000222,2031,male,25-29,47219
E38000222,2032,male,25-29,48011
E38000222,2033,male,25-29,48745
E38000222,2034,male,25-29,49154
E38000222,2035,male,25-29,49826
E38000222,2036,male,25-29,50582
E38000222,2037,male,25-29,51210
E38000222,2038,male,25-29,51241
E38000222,2039,male,25-29,51104
E38000222,2040,male,25-29,50801
E38000222,2041,male,25-29,50487
E38000222,2042,male,25-29,49893
E38000222,2043,male,25-29,49394
E38000222,2044,male,25-29,49066
E38000222,2045,male,25-29,48549
E38000222,2046,male,25-29,47759
E38000222,2047,male,25-29,47269
E38000222,2022,male,30-34,38405
E38000222,2023,male,30-34,39704
E38000222,2024,male,30-34,40893
E38000222,2025,male,30-34,41655
E38000222,2026,male,30-34,42042
E38000222,2027,male,30-34,42766
E38000222,2028,male,30-34,43541
E38000222,2029,male,30-34,44424
E38000222,2030,male,30-34,45270
E38000222,2031,male,30-34,45898
E38000222,2032,male,30-34,46212
E38000222,2033,male,30-34,46934
E38000222,2034,male,30-34,47529
E38000222,2035,male,30-34,48163
E38000222,2036,male,30-34,48834
E38000222,2037,male,30-34,49578
E38000222,2038,male,30-34,50292
E38000222,2039,male,30-34,50697
E38000222,2040,male,30-34,51307
E38000222,2041,male,30-34,52039
E38000222,2042,male,30-34,52631
E38000222,2043,male,30-34,52645
E38000222,2044,male,30-34,52501
E38000222,2045,male,30-34,52207
E38000222,2046,male,30-34,51907
E38000222,2047,male,30-34,51339
E38000222,2022,male,35-39,35701
E38000222,2023,male,35-39,36782
E38000222,2024,male,35-39,37986
E38000222,2025,male,35-39,38549
E38000222,2026,male,35-39,39252
E38000222,2027,male,35-39,40026
E38000222,2028,male,35-39,40554
E38000222,2029,male,35-39,41189
E38000222,2030,male,35-39,41781
E38000222,2031,male,35-39,42156
E38000222,2032,male,35-39,42838
E38000222,2033,male,35-39,43546
E38000222,2034,male,35-39,44284
E38000222,2035,male,35-39,44962
E38000222,2036,male,35-39,45450
E38000222,2037,male,35-39,45682
E38000222,2038,male,35-39,46293
E38000222,2039,male,35-39,46824
E38000222,2040,male,35-39,47419
E38000222,2041,male,35-39,48037
E38000222,2042,male,35-39,48725
E38000222,2043,male,35-39,49401
E38000222,2044,male,35-39,49785
E38000222,2045,male,35-39,50340
E38000222,2046,male,35-39,51027
E38000222,2047,male,35-39,51572
E38000222,2022,male,40-44,31927
E38000222,2023,male,40-44,33100
E38000222,2024,male,40-44,33698
E38000222,2025,male,40-44,34160
E38000222,2026,male,40-44,34807
E38000222,2027,male,40-44,35332
E38000222,2028,male,40-44,35995
E38000222,2029,male,40-44,36854
E38000222,2030,male,40-44,37395
E38000222,2031,male,40-44,38101
E38000222,2032,male,40-44,38857
E38000222,2033,male,40-44,39343
E38000222,2034,male,40-44,39919
E38000222,2035,male,40-44,40424
E38000222,2036,male,40-44,40745
E38000222,2037,male,40-44,41342
E38000222,2038,male,40-44,41963
E38000222,2039,male,40-44,42601
E38000222,2040,male,40-44,43178
E38000222,2041,male,40-44,43584
E38000222,2042,male,40-44,43772
E38000222,2043,male,40-44,44306
E38000222,2044,male,40-44,44784
E38000222,2045,male,40-44,45336
E38000222,2046,male,40-44,45908
E38000222,2047,male,40-44,46547
E38000222,2022,male,45-49,28892
E38000222,2023,male,45-49,28666
E38000222,2024,male,45-49,29014
E38000222,2025,male,45-49,29764
E38000222,2026,male,45-49,30375
E38000222,2027,male,45-49,31139
E38000222,2028,male,45-49,32009
E38000222,2029,male,45-49,32404
E38000222,2030,male,45-49,32811
E38000222,2031,male,45-49,33428
E38000222,2032,male,45-49,33960
E38000222,2033,male,45-49,34616
E38000222,2034,male,45-49,35424
E38000222,2035,male,45-49,35951
E38000222,2036,male,45-49,36615
E38000222,2037,male,45-49,37313
E38000222,2038,male,45-49,37747
E38000222,2039,male,45-49,38270
E38000222,2040,male,45-49,38718
E38000222,2041,male,45-49,39002
E38000222,2042,male,45-49,39539
E38000222,2043,male,45-49,40104
E38000222,2044,male,45-49,40674
E38000222,2045,male,45-49,41186
E38000222,2046,male,45-49,41543
E38000222,2047,male,45-49,41703
E38000222,2022,male,50-54,30399
E38000222,2023,male,50-54,29978
E38000222,2024,male,50-54,29466
E38000222,2025,male,50-54,28895
E38000222,2026,male,50-54,28112
E38000222,2027,male,50-54,27701
E38000222,2028,male,50-54,27370
E38000222,2029,male,50-54,27628
E38000222,2030,male,50-54,28327
E38000222,2031,male,50-54,28927
E38000222,2032,male,50-54,29668
E38000222,2033,male,50-54,30487
E38000222,2034,male,50-54,30852
E38000222,2035,male,50-54,31227
E38000222,2036,male,50-54,31796
E38000222,2037,male,50-54,32297
E38000222,2038,male,50-54,32923
E38000222,2039,male,50-54,33679
E38000222,2040,male,50-54,34184
E38000222,2041,male,50-54,34810
E38000222,2042,male,50-54,35458
E38000222,2043,male,50-54,35851
E38000222,2044,male,50-54,36335
E38000222,2045,male,50-54,36738
E38000222,2046,male,50-54,36997
E38000222,2047,male,50-54,37490
E38000222,2022,male,55-59,30234
E38000222,2023,male,55-59,30078
E38000222,2024,male,55-59,29903
E38000222,2025,male,55-59,29398
E38000222,2026,male,55-59,29214
E38000222,2027,male,55-59,28614
E38000222,2028,male,55-59,28154
E38000222,2029,male,55-59,27626
E38000222,2030,male,55-59,27101
E38000222,2031,male,55-59,26387
E38000222,2032,male,55-59,26013
E38000222,2033,male,55-59,25719
E38000222,2034,male,55-59,25979
E38000222,2035,male,55-59,26637
E38000222,2036,male,55-59,27207
E38000222,2037,male,55-59,27902
E38000222,2038,male,55-59,28662
E38000222,2039,male,55-59,28997
E38000222,2040,male,55-59,29344
E38000222,2041,male,55-59,29870
E38000222,2042,male,55-59,30341
E38000222,2043,male,55-59,30933
E38000222,2044,male,55-59,31639
E38000222,2045,male,55-59,32119
E38000222,2046,male,55-59,32708
E38000222,2047,male,55-59,33310
E38000222,2022,male,60-64,25561
E38000222,2023,male,60-64,26228
E38000222,2024,male,60-64,26817
E38000222,2025,male,60-64,27543
E38000222,2026,male,60-64,27844
E38000222,2027,male,60-64,27931
E38000222,2028,male,60-64,27754
E38000222,2029,male,60-64,27570
E38000222,2030,male,60-64,27121
E38000222,2031,male,60-64,26974
E38000222,2032,male,60-64,26457
E38000222,2033,male,60-64,26051
E38000222,2034,male,60-64,25572
E38000222,2035,male,60-64,25098
E38000222,2036,male,60-64,24449
E38000222,2037,male,60-64,24106
E38000222,2038,male,60-64,23846
E38000222,2039,male,60-64,24103
E38000222,2040,male,60-64,24720
E38000222,2041,male,60-64,25258
E38000222,2042,male,60-64,25905
E38000222,2043,male,60-64,26603
E38000222,2044,male,60-64,26912
E38000222,2045,male,60-64,27235
E38000222,2046,male,60-64,27721
E38000222,2047,male,60-64,28162
E38000222,2022,male,65-69,21038
E38000222,2023,male,65-69,21329
E38000222,2024,male,65-69,21646
E38000222,2025,male,65-69,21980
E38000222,2026,male,65-69,22579
E38000222,2027,male,65-69,23209
E38000222,2028,male,65-69,23798
E38000222,2029,male,65-69,24322
E38000222,2030,male,65-69,24984
